target_id	length	eff_length	est_counts	tpm
ENST00000368069	4664	4542.01	9851.33	2379.57
ENST00000241704	4789	4667.01	12406.6	2916.54
ENST00000545284	879	757.009	29.5218	42.7852
ENST00000481522	578	456.009	40.2293	96.7878
ENST00000481040	578	456.009	21.6928	52.1909
ENST00000541366	616	494.009	49.6417	110.246
ENST00000545266	574	452.009	79.344	192.583
ENST00000523148	844	722.009	6.08165	9.24125
ENST00000318325	2134	2012.01	114.571	62.4734
ENST00000370241	824	702.009	0	0
ENST00000370242	884	762.009	0	0
ENST00000476012	539	417.009	46.1139	121.322
ENST00000448244	727	605.009	0	0
ENST00000299179	747	625.009	76.453	134.202
ENST00000342071	894	772.009	83.4768	118.63
ENST00000370236	866	744.009	179.517	264.715
ENST00000493646	897	775.009	243.142	344.195
ENST00000318364	1010	888.009	1946.3	2404.61
ENST00000477279	903	781.009	8.19253	11.5084
ENST00000370234	798	676.009	3.94986	6.41035
ENST00000487059	810	688.009	194.202	309.679
ENST00000301886	2392	2270.01	12452.9	6018.61
ENST00000377244	1939	1817.01	250.908	151.499
ENST00000529673	573	451.009	14.5838	35.4763
ENST00000534637	704	582.009	1.12502	2.12072
ENST00000524831	627	505.009	1.11808	2.42899
ENST00000352068	771	649.009	17.2552	29.169
ENST00000526702	4713	4591.01	16262.8	3886.32
ENST00000525648	312	190.636	0	0
ENST00000524482	2065	1943.01	207.352	117.081
ENST00000528529	752	630.009	226.765	394.895
ENST00000534078	518	396.009	9.16404	25.3883
ENST00000526319	1906	1784.01	13680.2	8412.92
ENST00000526171	501	379.009	1.08506	3.14092
ENST00000279242	2019	1897.01	5681.36	3285.75
ENST00000531705	489	367.009	0	0
ENST00000533943	688	566.009	15.5066	30.0569
ENST00000532671	2526	2404.01	327.994	149.686
ENST00000310614	1536	1414.01	1964.4	1524.16
ENST00000508278	1560	1438.01	30789.1	23490.3
ENST00000540162	1004	882.009	1192.72	1483.6
ENST00000544140	996	874.009	13.1334	16.4859
ENST00000544819	742	620.009	0	0
ENST00000497094	531	409.009	1833.97	4919.39
ENST00000411840	1197	1075.01	0	0
ENST00000535277	598	476.009	19.5467	45.0516
ENST00000398483	1058	936.009	1.90767	2.23601
ENST00000542303	661	539.009	2.17111	4.41914
ENST00000537007	287	165.925	0	0
ENST00000543058	699	577.009	2.06901	3.93398
ENST00000543374	463	341.009	4.50399	14.4905
ENST00000314282	1922	1800.01	18889.2	11513
ENST00000556539	3278	3156.01	36896.5	12826.2
ENST00000314128	3259	3137.01	281.736	98.5323
ENST00000557235	3073	2951.01	0.632172	0.235027
ENST00000555488	536	414.009	65.1189	172.564
ENST00000557199	662	540.009	179.69	365.069
ENST00000418572	1548	1426.01	2521.5	1939.94
ENST00000555519	588	466.009	161.959	381.295
ENST00000557252	717	595.009	3829.55	7061.16
ENST00000556140	1454	1332.01	3539.24	2915.11
ENST00000557156	539	417.009	175.857	462.665
ENST00000557417	1063	941.009	35.6574	41.5727
ENST00000555646	603	481.009	37.269	85.0054
ENST00000542687	604	482.009	1	2.27613
ENST00000549982	15582	15460	140622	9979.22
ENST00000552217	920	798.009	0	0
ENST00000552326	567	445.009	2.33029	5.74505
ENST00000393128	1983	1861.01	1.10901	0.65379
ENST00000547098	701	579.009	43.546	82.5116
ENST00000358678	2105	1983.01	25.5186	14.1184
ENST00000551396	725	603.009	29.74	54.109
ENST00000549561	775	653.009	1.31779	2.21401
ENST00000548545	692	570.009	227.999	438.836
ENST00000552938	999	877.009	104.093	130.218
ENST00000442352	665	543.009	0	0
ENST00000497722	448	326.009	38.7338	130.35
ENST00000635251	2285	2163.01	539.959	273.876
ENST00000471658	1647	1525.01	1218.14	876.352
ENST00000492741	1709	1587.01	982.24	679.032
ENST00000635562	422	300.039	18.3461	67.0841
ENST00000338910	2407	2285.01	1010.07	484.973
ENST00000619300	2013	1891.01	1539.5	893.18
ENST00000427943	866	744.009	0	0
ENST00000455130	225	106.278	0	0
ENST00000380121	2807	2685.01	17.632	7.20458
ENST00000357505	2917	2795.01	28.5976	11.2253
ENST00000399396	2872	2750.01	34.5501	13.7838
ENST00000503296	2315	2193.01	9.96032	4.98293
ENST00000504114	2513	2391.01	0	0
ENST00000509076	3060	2938.01	29440	10993.5
ENST00000446957	2071	1949.01	0	0
ENST00000505213	2343	2221.01	12.8653	6.35508
ENST00000473025	273	152.457	41.4637	298.383
ENST00000629393	4890	4768.01	675	155.317
ENST00000267068	9427	9305.01	66266.3	7813.19
ENST00000503814	5317	5195.01	88661.4	18724.1
ENST00000511143	816	694.009	76.6233	121.129
ENST00000475731	444	322.009	0	0
ENST00000512755	1273	1151.01	1283.49	1223.39
ENST00000483088	716	594.009	51.3558	94.8525
ENST00000605569	1105	983.009	4046	4515.65
ENST00000381346	2588	2466.01	4349.57	1935.1
ENST00000553384	1926	1804.01	15.9179	9.68053
ENST00000553578	4035	3913.01	409.562	114.832
ENST00000428130	1064	942.009	0	0
ENST00000554731	888	766.009	2.20495	3.15804
ENST00000554035	849	727.009	2.16746	3.27088
ENST00000553816	1163	1041.01	2764.52	2913.51
ENST00000557273	562	440.009	0	0
ENST00000557726	621	499.009	19.2029	42.2192
ENST00000557331	553	431.009	0	0
ENST00000556692	801	679.009	55.3624	89.4522
ENST00000440884	2643	2521.01	523.71	227.913
ENST00000559328	533	411.009	54.1921	144.656
ENST00000560603	572	450.009	46.908	114.361
ENST00000416682	2969	2847.01	600.914	231.566
ENST00000429436	3371	3249.01	0	0
ENST00000303622	3283	3161.01	50.4637	17.5148
ENST00000216288	2911	2789.01	723.491	284.6
ENST00000553942	2298	2176.01	1846.32	930.889
ENST00000560417	579	457.009	12.6218	30.3004
ENST00000558223	908	786.009	409.684	571.839
ENST00000335102	2331	2209.01	0	0
ENST00000561225	523	401.009	16.5146	45.1821
ENST00000561071	746	624.009	0	0
ENST00000558698	498	376.009	24.6585	71.9481
ENST00000560731	432	310.009	4003.4	14167.9
ENST00000559268	560	438.009	1.46557	3.67093
ENST00000561164	598	476.009	9.07776	20.9226
ENST00000554627	1571	1449.01	0.55585	0.420861
ENST00000558953	507	385.009	1797.23	5121.35
ENST00000558611	687	565.009	12871.6	24993.7
ENST00000559274	1053	931.009	690.388	813.563
ENST00000561314	724	602.009	113.507	206.857
ENST00000556744	1051	929.009	55.9868	66.1177
ENST00000556463	3584	3462.01	13198	4182.45
ENST00000558787	758	636.009	0	0
ENST00000555235	2282	2160.01	4455.92	2263.26
ENST00000312475	1019	897.009	705.723	863.156
ENST00000558660	5561	5439.01	3148.61	635.112
ENST00000559538	727	605.009	1.48678	2.69611
ENST00000560703	670	548.009	0	0
ENST00000558531	1002	880.009	40.5117	50.5063
ENST00000571133	5483	5361.01	38736.9	7927.39
ENST00000396503	1470	1348.01	13.226	10.7644
ENST00000573618	710	588.009	9.14279	17.0587
ENST00000355674	1323	1201.01	15.3691	14.0396
ENST00000573029	766	644.009	16.7241	28.4907
ENST00000573251	894	772.009	2.25811	3.20904
ENST00000574823	576	454.009	125.193	302.53
ENST00000570767	871	749.009	0	0
ENST00000572090	759	637.009	1157.1	1992.86
ENST00000571988	509	387.009	0	0
ENST00000573791	520	398.009	7.98971	22.0237
ENST00000574287	485	363.009	30.1913	91.2465
ENST00000396355	3936	3814.01	6752.94	1942.51
ENST00000396354	3221	3099.01	18.7929	6.6531
ENST00000570727	588	466.009	2953.54	6953.44
ENST00000572756	915	793.009	613.004	848.081
ENST00000573203	762	640.009	178.34	305.714
ENST00000342673	3166	3044.01	0	0
