target_id	length	eff_length	est_counts	tpm
ENST00000368069	4664	4536.18	4602	1252.96
ENST00000241704	4789	4661.18	10684.9	2831.11
ENST00000545284	879	751.18	26.1434	42.9834
ENST00000481522	578	450.23	31.9141	87.5448
ENST00000481040	578	450.23	10.2882	28.2221
ENST00000541366	616	488.23	36.5915	92.5632
ENST00000545266	574	446.23	252.152	697.889
ENST00000523148	844	716.18	3.12149	5.38297
ENST00000318325	2134	2006.18	108.62	66.8687
ENST00000370241	824	696.18	0	0
ENST00000370242	884	756.18	13.5653	22.1557
ENST00000476012	539	411.272	8.90568	26.7436
ENST00000448244	727	599.18	4.11627	8.48455
ENST00000299179	747	619.18	127.533	254.382
ENST00000342071	894	766.18	77.1727	124.399
ENST00000370236	866	738.18	137.553	230.138
ENST00000493646	897	769.18	116.766	187.487
ENST00000318364	1010	882.18	1340.75	1877.04
ENST00000477279	903	775.18	86.3784	137.621
ENST00000370234	798	670.18	4.61646	8.50746
ENST00000487059	810	682.18	101.902	184.487
ENST00000301886	2392	2264.18	9396.6	5125.57
ENST00000377244	1939	1811.18	703.522	479.731
ENST00000529673	573	445.23	8.10952	22.4954
ENST00000534637	704	576.18	1.11951	2.39967
ENST00000524831	627	499.23	5.61458	13.8899
ENST00000352068	771	643.18	10.1707	19.5299
ENST00000526702	4713	4585.18	14701.3	3959.87
ENST00000525648	312	185.668	0	0
ENST00000524482	2065	1937.18	168.529	107.445
ENST00000528529	752	624.18	1056.8	2091.05
ENST00000534078	518	390.272	9.90696	31.3513
ENST00000526319	1906	1778.18	14290	9925.18
ENST00000526171	501	373.272	0	0
ENST00000279242	2019	1891.18	1605.91	1048.75
ENST00000531705	489	361.272	1.05903	3.62038
ENST00000533943	688	560.18	9.87689	21.7758
ENST00000532671	2526	2398.18	242.901	125.092
ENST00000310614	1536	1408.18	1657.25	1453.49
ENST00000508278	1560	1432.18	31057.6	26782.6
ENST00000540162	1004	876.18	1061.14	1495.76
ENST00000544140	996	868.18	13.9359	19.8247
ENST00000544819	742	614.18	0	0
ENST00000497094	531	403.272	2909.53	8910.59
ENST00000411840	1197	1069.18	0	0
ENST00000535277	598	470.23	8.78466	23.0726
ENST00000398483	1058	930.18	2.23556	2.96826
ENST00000542303	661	533.18	4.19841	9.72507
ENST00000537007	287	161.417	1.02649	7.85396
ENST00000543058	699	571.18	8.1956	17.7211
ENST00000543374	463	335.34	2.16967	7.99083
ENST00000314282	1922	1794.18	14789.9	10180.8
ENST00000556539	3278	3150.18	22924.3	8987.58
ENST00000314128	3259	3131.18	47.587	18.7699
ENST00000557235	3073	2945.18	0	0
ENST00000555488	536	408.272	21.1806	64.0725
ENST00000557199	662	534.18	56.9215	131.605
ENST00000418572	1548	1420.18	941.571	818.826
ENST00000555519	588	460.23	14.2314	38.1906
ENST00000557252	717	589.18	2736.36	5735.98
ENST00000556140	1454	1326.18	385.129	358.663
ENST00000557156	539	411.272	38.2955	115.001
ENST00000557417	1063	935.18	0	0
ENST00000555646	603	475.23	77.2687	200.809
ENST00000542687	604	476.23	12	31.1205
ENST00000549982	15582	15454.2	135687	10843.7
ENST00000552217	920	792.18	0	0
ENST00000552326	567	439.272	0	0
ENST00000393128	1983	1855.18	0	0
ENST00000547098	701	573.18	58.3549	125.739
ENST00000358678	2105	1977.18	12.5106	7.81471
ENST00000551396	725	597.18	9.53461	19.7188
ENST00000549561	775	647.18	4.63564	8.84641
ENST00000548545	692	564.18	173.516	379.842
ENST00000552938	999	871.18	12.5278	17.7602
ENST00000442352	665	537.18	2.70146	6.21099
ENST00000497722	448	320.403	14.0909	54.3156
ENST00000635251	2285	2157.18	309.787	177.362
ENST00000471658	1647	1519.18	484.979	394.272
ENST00000492741	1709	1581.18	459.391	358.825
ENST00000635562	422	294.461	9.1947	38.5649
ENST00000338910	2407	2279.18	1361.39	737.71
ENST00000619300	2013	1885.18	2617.47	1714.79
ENST00000427943	866	738.18	0	0
ENST00000455130	225	102.953	0	0
ENST00000380121	2807	2679.18	6.74674	3.1101
ENST00000357505	2917	2789.18	19.1704	8.4886
ENST00000399396	2872	2744.18	18.6994	8.41585
ENST00000503296	2315	2187.18	3.9088	2.2072
ENST00000504114	2513	2385.18	0	0
ENST00000509076	3060	2932.18	3442.38	1449.94
ENST00000446957	2071	1943.18	0	0
ENST00000505213	2343	2215.18	2.70427	1.50773
ENST00000473025	273	147.989	3.90291	32.5719
ENST00000629393	4890	4762.18	234	60.6865
ENST00000267068	9427	9299.18	53164.8	7060.93
ENST00000503814	5317	5189.18	66856.7	15912.1
ENST00000511143	816	688.18	20.9334	37.5682
ENST00000475731	444	316.403	0	0
ENST00000512755	1273	1145.18	261.866	282.415
ENST00000483088	716	588.18	22.7155	47.6973
ENST00000605569	1105	977.18	6069	7670.52
ENST00000381346	2588	2460.18	1970.61	989.271
ENST00000553384	1926	1798.18	7.47975	5.13732
ENST00000553578	4035	3907.18	382.359	120.862
ENST00000428130	1064	936.18	0	0
ENST00000554731	888	760.18	6.67628	10.8468
ENST00000554035	849	721.18	6.15674	10.5436
ENST00000553816	1163	1035.18	2838.81	3386.91
ENST00000557273	562	434.272	0	0
ENST00000557726	621	493.23	41.5017	103.92
ENST00000557331	553	425.272	1.56779	4.55306
ENST00000556692	801	673.18	28.5379	52.3568
ENST00000440884	2643	2515.18	429.455	210.878
ENST00000559328	533	405.272	89.9258	274.044
ENST00000560603	572	444.23	24.2401	67.3922
ENST00000416682	2969	2841.18	580.297	252.251
ENST00000429436	3371	3243.18	0	0
ENST00000303622	3283	3155.18	0	0
ENST00000216288	2911	2783.18	3.22949e-06	1.43309e-06
ENST00000553942	2298	2170.18	666.485	379.295
ENST00000560417	579	451.23	18.8568	51.6121
ENST00000558223	908	780.18	382.445	605.419
ENST00000335102	2331	2203.18	0	0
ENST00000561225	523	395.272	11.3459	35.4506
ENST00000561071	746	618.18	0	0
ENST00000558698	498	370.272	11.1647	37.2398
ENST00000560731	432	304.432	3438.35	13949
ENST00000559268	560	432.272	0	0
ENST00000561164	598	470.23	22.9487	60.2742
ENST00000554627	1571	1443.18	153.467	131.334
ENST00000558953	507	379.272	1837.02	5981.98
ENST00000558611	687	559.18	14974.7	33074.1
ENST00000559274	1053	925.18	539.793	720.581
ENST00000561314	724	596.18	223.231	462.444
ENST00000556744	1051	923.18	15.8618	21.2201
ENST00000556463	3584	3456.18	12018.5	4294.75
ENST00000558787	758	630.18	0	0
ENST00000555235	2282	2154.18	4058.12	2326.62
ENST00000312475	1019	891.18	122.977	170.428
ENST00000558660	5561	5433.18	2933.12	666.741
ENST00000559538	727	599.18	0	0
ENST00000560703	670	542.18	28.4908	64.8999
ENST00000558531	1002	874.18	39.6924	56.0775
ENST00000571133	5483	5355.18	35218.7	8122.35
ENST00000396503	1470	1342.18	0	0
ENST00000573618	710	582.18	29.4824	62.5443
ENST00000355674	1323	1195.18	19.306	19.9499
ENST00000573029	766	638.18	2.92043	5.65179
ENST00000573251	894	766.18	3.56851	5.75225
ENST00000574823	576	448.23	88.5728	244.052
ENST00000570767	871	743.18	5.09471	8.46657
ENST00000572090	759	631.18	1068.95	2091.64
ENST00000571988	509	381.272	1.62105	5.25102
ENST00000573791	520	392.272	8.30569	26.1499
ENST00000574287	485	357.272	19.9674	69.0248
ENST00000396355	3936	3808.18	4203.74	1363.33
ENST00000396354	3221	3093.18	28.6499	11.4393
ENST00000570727	588	460.23	2875.49	7716.48
ENST00000572756	915	787.18	701.15	1100.07
ENST00000573203	762	634.18	130.578	254.296
ENST00000342673	3166	3038.18	0	0
ENST00000574163	352	225.025	4.49028	24.6448
ENST00000577101	575	447.23	14.4312	39.8525
ENST00000574109	843	715.18	155.838	269.117
ENST00000573694	411	283.571	11.2307	48.9132
ENST00000576502	1131	1003.18	10097	12430.7
ENST00000572967	484	356.272	0	0
ENST00000616439	6941	6813.18	202.208	36.6547
ENST00000396324	6847	6719.18	1260.43	231.679
ENST00000452625	6886	6758.18	167.411	30.5941
ENST00000573908	541	413.272	204.256	610.41
ENST00000576790	6272	6144.18	0	0
ENST00000300036	6029	5901.18	0	0
ENST00000571275	4087	3959.18	2979.19	929.341
ENST00000572503	285	159.479	1.01201	7.83721
ENST00000360416	7762	7634.18	544.84	88.1432
ENST00000379980	7694	7566.18	0.000431096	7.03687e-05
ENST00000269243	7662	7534.18	218.065	35.7464
ENST00000476737	592	464.23	74.445	198.055
ENST00000488329	538	410.272	76.5181	230.343
ENST00000465458	799	671.18	2770.19	5097.45
ENST00000469865	504	376.272	0	0
ENST00000584124	317	190.577	1.10973	7.19164
ENST00000459986	711	583.18	0	0
ENST00000472728	383	255.725	0	0
ENST00000411957	732	604.18	1.37791	2.81667
ENST00000418404	6296	6168.18	0	0
ENST00000621918	5916	5788.18	0.999999	0.213373
ENST00000252172	5992	5864.18	5.08033e-07	1.06996e-07
ENST00000403437	6041	5913.18	0	0
ENST00000226207	6024	5896.18	0	0
ENST00000579928	480	352.306	4.98787	17.4855
ENST00000583535	6037	5909.18	370.015	77.3346
ENST00000577963	486	358.272	1.79737	6.19593
ENST00000579489	609	481.23	26480.1	67959.4
ENST00000582580	583	455.23	1.20237	3.26204
ENST00000619548	1554	1426.18	28.4957	24.6767
ENST00000613675	1705	1577.18	2770.5	2169.5
ENST00000341011	2303	2175.18	10418	5915.24
ENST00000592135	2438	2310.18	7607.12	4066.83
ENST00000592094	1042	914.18	3.11107	4.20301
ENST00000587874	544	416.272	4.92535	14.6131
ENST00000588654	541	413.272	10.8043	32.288
ENST00000586231	2890	2762.18	34439.3	15398.7
ENST00000397498	1227	1099.18	115.69	129.99
ENST00000622299	1053	925.18	290.346	387.59
ENST00000577142	2343	2215.18	169.923	94.7384
ENST00000573392	869	741.18	5794.86	9656.1
ENST00000571082	1526	1398.18	6464.77	5710.47
ENST00000621051	1181	1053.18	0	0
ENST00000570910	1856	1728.18	68.492	48.9478
ENST00000574938	751	623.18	11.4898	22.771
ENST00000570561	768	640.18	8.63033	16.6497
ENST00000576135	694	566.18	0	0
ENST00000573569	786	658.18	0	0
ENST00000573715	763	635.18	27.8113	54.0762
ENST00000576914	548	420.272	20.7469	60.9684
ENST00000572704	552	424.272	3.1553	9.18498
ENST00000572937	537	409.272	0	0
ENST00000409745	2452	2324.18	0	0
ENST00000330655	2282	2154.18	0	0
ENST00000592514	1118	990.18	8.47538	10.5713
ENST00000591054	777	649.18	6.13568	11.6729
ENST00000307422	1320	1192.18	2848.46	2950.87
ENST00000253099	1455	1327.18	817.994	761.207
ENST00000590150	747	619.18	6.22937	12.4254
ENST00000590669	1423	1295.18	479.118	456.872
ENST00000393733	1620	1492.18	465.131	384.979
ENST00000592071	1487	1359.18	18863.4	17140.6
ENST00000588502	827	699.18	81.8671	144.611
ENST00000588963	552	424.272	71.2985	207.548
ENST00000590702	876	748.18	580.62	958.447
ENST00000598205	6137	6009.18	0	0
ENST00000440075	4247	4119.18	0	0
ENST00000376970	6787	6659.18	0	0
ENST00000425460	6811	6683.18	0	0
ENST00000599920	3046	2918.18	0	0
ENST00000601313	6896	6768.18	0	0
ENST00000596571	5988	5860.18	0	0
ENST00000262269	3848	3720.18	0	0
ENST00000595016	4039	3911.18	10741.2	3391.79
ENST00000597072	2225	2097.18	0	0
ENST00000421337	1009	881.18	242.58	339.995
ENST00000336967	3047	2919.18	1039.07	439.609
ENST00000448420	777	649.18	0	0
ENST00000439000	841	713.18	383.959	664.919
ENST00000391771	3111	2983.18	4647.29	1923.99
ENST00000391770	3056	2928.18	127008	53569.2
ENST00000391769	3186	3058.18	2210.1	892.549
ENST00000391768	1492	1364.18	1039.17	940.802
ENST00000414489	592	464.23	5269.36	14018.7
ENST00000490394	797	669.18	0	0
ENST00000474610	2147	2019.18	3	1.83497
ENST00000491596	951	823.18	0	0
ENST00000449328	914	786.18	0	0
ENST00000468592	2429	2301.18	51.7135	27.7546
ENST00000539783	5623	5495.18	240.082	53.9586
ENST00000375255	5828	5700.18	344.066	74.548
ENST00000495925	322	195.484	0	0
ENST00000436317	758	630.18	16273.1	31892.4
ENST00000490217	708	580.18	3.77373	8.03323
ENST00000480855	811	683.18	2.32629	4.20544
ENST00000611110	975	847.18	0	0
ENST00000339506	868	740.18	6.45124	10.7643
ENST00000493106	573	445.23	4.09122	11.3488
ENST00000431110	833	705.18	2.97481	5.21004
ENST00000498486	697	569.18	19.7944	42.9511
ENST00000410087	3208	3080.18	4258.98	1707.7
ENST00000409440	2425	2297.18	0	0
ENST00000374969	1330	1202.18	0	0
ENST00000339098	1677	1549.18	0	0
ENST00000374967	1535	1407.18	0	0
ENST00000374970	1392	1264.18	0	0
ENST00000452174	1403	1275.18	0	0
ENST00000494398	2391	2263.18	2.0187	1.10163
ENST00000421817	1395	1267.18	0	0
ENST00000479558	1335	1207.18	0	0
ENST00000466715	550	422.272	2612.11	7639.79
ENST00000460319	596	468.23	1	2.63769
ENST00000476070	572	444.23	0	0
ENST00000497337	596	468.23	0	0
ENST00000258383	1748	1620.18	9899.41	7546.2
ENST00000344691	7274	7146.18	13179.7	2277.79
ENST00000437180	5967	5839.18	3893.44	823.501
ENST00000300305	6222	6094.18	1429.43	289.687
ENST00000482318	1710	1582.18	1834.18	1431.75
ENST00000399240	1590	1462.18	697.449	589.106
ENST00000479325	537	409.272	259.619	783.442
ENST00000358356	2720	2592.18	12584	5995.65
ENST00000469087	1790	1662.18	20752.4	15419.6
ENST00000399237	822	694.18	409.746	728.996
ENST00000467577	264	139.282	23.1375	205.165
ENST00000455571	610	482.23	163.436	418.577
ENST00000475045	1582	1454.18	2.7203	2.31036
ENST00000416754	346	219.046	90.9361	512.724
ENST00000468726	251	127.156	0	0
ENST00000467692	453	325.371	0	0
ENST00000494829	3622	3494.18	4289	1515.98
ENST00000460207	603	475.23	6661.58	17312.4
ENST00000580152	100	11.7199	209	22024.4
ENST00000433840	1052	924.18	1	1.33637
ENST00000333130	1387	1259.18	225.547	221.223
ENST00000443660	954	826.18	78.5423	117.412
ENST00000471259	942	814.18	51880.9	78699
ENST00000432624	2030	1902.18	0	0
ENST00000422995	2274	2146.18	17447.6	10040.4
ENST00000609557	596	468.23	3.00158	7.91722
ENST00000441558	425	297.461	731	3035.08
ENST00000397641	5181	5053.18	625.025	152.762
ENST00000429468	462	334.34	11.5818	42.7829
ENST00000445980	766	638.18	43.2837	83.7652
ENST00000215862	4469	4341.18	2771.8	788.563
ENST00000469915	595	467.23	0	0
ENST00000476152	811	683.18	45.2806	81.8576
ENST00000216181	7501	7373.18	129866	21753.2
ENST00000475726	768	640.18	639.362	1233.47
ENST00000486218	788	660.18	73.1193	136.789
ENST00000459960	687	559.18	48.7852	107.75
ENST00000495928	329	202.311	53.4681	326.406
ENST00000473022	400	272.624	3088.95	13993.6
ENST00000477189	572	444.23	89.7189	249.436
