target_id	length	eff_length	est_counts	tpm
ENST00000368069	4664	4538.83	5083.84	1745.06
ENST00000241704	4789	4663.83	14834.6	4955.59
ENST00000545284	879	753.832	46.1035	95.2844
ENST00000481522	578	452.832	5.83304	20.0688
ENST00000481040	578	452.832	3.09357	10.6435
ENST00000541366	616	490.832	17.3216	54.9818
ENST00000545266	574	448.832	57.1426	198.353
ENST00000523148	844	718.832	10.1326	21.9611
ENST00000318325	2134	2008.83	362.637	281.249
ENST00000370241	824	698.832	0	0
ENST00000370242	884	758.832	44.9812	92.3524
ENST00000476012	539	413.832	18.4707	69.538
ENST00000448244	727	601.832	61.6453	159.583
ENST00000299179	747	621.832	807.661	2023.57
ENST00000342071	894	768.832	400.681	811.95
ENST00000370236	866	740.832	132.701	279.073
ENST00000493646	897	771.832	229.247	462.747
ENST00000318364	1010	884.832	2303.56	4056.03
ENST00000477279	903	777.832	35.4417	70.989
ENST00000370234	798	672.832	105.463	244.207
ENST00000487059	810	684.832	142.378	323.908
ENST00000301886	2392	2266.83	14172.8	9740.92
ENST00000377244	1939	1813.83	14.436	12.3997
ENST00000529673	573	447.832	17.2909	60.1542
ENST00000534637	704	578.832	0	0
ENST00000524831	627	501.832	1.12495	3.49252
ENST00000352068	771	645.832	2.28131	5.50335
ENST00000526702	4713	4587.83	8695.48	2952.9
ENST00000525648	312	187.413	0	0
ENST00000524482	2065	1939.83	233.053	187.177
ENST00000528529	752	626.832	849.895	2112.4
ENST00000534078	518	392.832	4.79216	19.0058
ENST00000526319	1906	1780.83	9526.99	8334.8
ENST00000526171	501	375.832	0	0
ENST00000279242	2019	1893.83	4690.54	3858.72
ENST00000531705	489	363.832	0	0
ENST00000533943	688	562.832	8.12958	22.5036
ENST00000532671	2526	2400.83	187.952	121.968
ENST00000310614	1536	1410.83	1676.85	1851.75
ENST00000508278	1560	1434.83	21922	23803.6
ENST00000540162	1004	878.832	788.444	1397.74
ENST00000544140	996	870.832	14.571	26.0686
ENST00000544819	742	616.832	0	0
ENST00000497094	531	405.832	1887.18	7244.85
ENST00000411840	1197	1071.83	0	0
ENST00000535277	598	472.832	27.3205	90.0212
ENST00000398483	1058	932.832	0	0
ENST00000542303	661	535.832	8.00836	23.2851
ENST00000537007	287	162.807	2.15599	20.6318
ENST00000543058	699	573.832	5.3308	14.4734
ENST00000543374	463	337.832	8.44128	38.9287
ENST00000314282	1922	1796.83	11945.8	10357.9
ENST00000556539	3278	3152.83	20348	10055
ENST00000314128	3259	3133.83	103.861	51.6342
ENST00000557235	3073	2947.83	0	0
ENST00000555488	536	410.832	8.38123	31.7838
ENST00000557199	662	536.832	69.3028	201.129
ENST00000418572	1548	1422.83	1207.52	1322.22
ENST00000555519	588	462.832	17.2429	58.043
ENST00000557252	717	591.832	2044.1	5381.04
ENST00000556140	1454	1328.83	286.993	336.483
ENST00000557156	539	413.832	35.5739	133.927
ENST00000557417	1063	937.832	3.53275	5.86882
ENST00000555646	603	477.832	123.25	401.858
ENST00000542687	604	478.832	3	9.76114
ENST00000549982	15582	15456.8	101318	10212.4
