target_id	length	eff_length	est_counts	tpm
ENST00000368069	4664	4529.82	4008.23	1030.59
ENST00000241704	4789	4654.82	23133.9	5788.4
ENST00000545284	879	744.824	29.5325	46.1807
ENST00000481522	578	443.824	26.7737	70.2605
ENST00000481040	578	443.824	7.18474	18.8545
ENST00000541366	616	481.824	23.2144	56.1154
ENST00000545266	574	439.824	86.1928	228.247
ENST00000523148	844	709.824	16.349	26.8258
ENST00000318325	2134	1999.82	569.699	331.793
ENST00000370241	824	689.824	10.6664	18.0091
ENST00000370242	884	749.824	28.7652	44.6808
ENST00000476012	539	404.864	2.32041	6.67527
ENST00000448244	727	592.824	71.1477	139.781
ENST00000299179	747	612.824	854.662	1624.32
ENST00000342071	894	759.824	408.563	626.268
ENST00000370236	866	731.824	131.852	209.843
ENST00000493646	897	762.824	145.564	222.251
ENST00000318364	1010	875.824	1103.01	1466.81
ENST00000477279	903	768.824	48.0732	72.8266
ENST00000370234	798	663.824	157.561	276.445
ENST00000487059	810	675.824	145.771	251.219
ENST00000301886	2392	2257.82	10454.3	5392.86
ENST00000377244	1939	1804.82	98.9177	63.8341
ENST00000529673	573	438.824	10.0975	26.8002
ENST00000534637	704	569.824	1.09144	2.23086
ENST00000524831	627	492.824	2.17718	5.14538
ENST00000352068	771	636.824	5.52105	10.0975
ENST00000526702	4713	4578.82	15276.1	3885.72
ENST00000525648	312	179.537	0	0
ENST00000524482	2065	1930.82	136.059	82.0728
ENST00000528529	752	617.824	1349.94	2544.85
ENST00000534078	518	383.864	10.0022	30.3481
ENST00000526319	1906	1771.82	14106.2	9272.61
ENST00000526171	501	366.864	0	0
ENST00000279242	2019	1884.82	3261.9	2015.64
ENST00000531705	489	355.042	0	0
ENST00000533943	688	553.824	12.5489	26.3906
ENST00000532671	2526	2391.82	206.906	100.753
ENST00000310614	1536	1401.82	1830.89	1521.19
ENST00000508278	1560	1425.82	32937.2	26905.1
ENST00000540162	1004	869.824	1253.74	1678.77
ENST00000544140	996	861.824	27.5417	37.2209
ENST00000544819	742	607.824	0	0
ENST00000497094	531	396.864	2815.9	8263.98
ENST00000411840	1197	1062.82	0	0
ENST00000535277	598	463.824	17.1992	43.1885
ENST00000398483	1058	923.824	0	0
ENST00000542303	661	526.824	1.07325	2.37274
ENST00000537007	287	155.297	7.30531	54.7885
ENST00000543058	699	564.824	2.06154	4.25102
ENST00000543374	463	329.108	7.21781	25.5435
ENST00000314282	1922	1787.82	16438.4	10709
ENST00000556539	3278	3143.82	28418	10528.1
ENST00000314128	3259	3124.82	268.964	100.249
ENST00000557235	3073	2938.82	0	0
ENST00000555488	536	401.864	25.691	74.4586
ENST00000557199	662	527.824	74.0327	163.361
ENST00000418572	1548	1413.82	2176.86	1793.28
ENST00000555519	588	453.824	48.1364	123.538
ENST00000557252	717	582.824	2958.93	5913.05
ENST00000556140	1454	1319.82	599.726	529.237
ENST00000557156	539	404.864	59.2365	170.41
ENST00000557417	1063	928.824	3.86053	4.84091
ENST00000555646	603	468.824	188.993	469.515
ENST00000542687	604	469.824	5	12.3951
ENST00000549982	15582	15447.8	146018	11009.1
ENST00000552217	920	785.824	0	0
ENST00000552326	567	432.824	0	0
ENST00000393128	1983	1848.82	0	0
ENST00000547098	701	566.824	57.7262	118.615
ENST00000358678	2105	1970.82	13.3604	7.89561
ENST00000551396	725	590.824	23.6373	46.5965
ENST00000549561	775	640.824	1.22139	2.21987
ENST00000548545	692	557.824	177.058	369.686
ENST00000552938	999	864.824	16.0873	21.6656
ENST00000442352	665	530.824	3.82714	8.39727
ENST00000497722	448	314.171	40.9179	151.691
ENST00000635251	2285	2150.82	540.238	292.546
ENST00000471658	1647	1512.82	648.698	499.422
ENST00000492741	1709	1574.82	868.091	642.017
ENST00000635562	422	288.289	13.0113	52.5663
ENST00000338910	2407	2272.82	1301.46	666.927
ENST00000619300	2013	1878.82	2629.76	1630.21
ENST00000427943	866	731.824	0	0
ENST00000455130	225	97.8906	0	0
ENST00000380121	2807	2672.82	14.4837	6.31138
ENST00000357505	2917	2782.82	12.032	5.03575
ENST00000399396	2872	2737.82	26.9445	11.4625
ENST00000503296	2315	2180.82	6.86344	3.66551
ENST00000504114	2513	2378.82	1.42113	0.695802
ENST00000509076	3060	2925.82	5180.92	2062.4
ENST00000446957	2071	1936.82	1.77366	1.06658
ENST00000505213	2343	2208.82	13.7724	7.26209
ENST00000473025	273	141.945	17.3881	142.675
ENST00000629393	4890	4755.82	1444	353.635
ENST00000267068	9427	9292.82	58322.7	7309.77
ENST00000503814	5317	5182.82	74165.3	16666.6
ENST00000511143	816	681.824	79.3485	135.544
ENST00000475731	444	310.171	5.55891	20.8738
ENST00000512755	1273	1138.82	949.412	970.983
ENST00000483088	716	581.824	88.6737	177.508
ENST00000605569	1105	970.824	3871	4644.04
ENST00000381346	2588	2453.82	3527.64	1674.38
ENST00000553384	1926	1791.82	97.0726	63.0979
ENST00000553578	4035	3900.82	433.213	129.348
ENST00000428130	1064	929.824	0	0
ENST00000554731	888	753.824	8.83445	13.6497
ENST00000554035	849	714.824	14.8895	24.2602
ENST00000553816	1163	1028.82	3570.7	4042.27
ENST00000557273	562	427.824	0	0
ENST00000557726	621	486.824	33.6528	80.5124
ENST00000557331	553	418.824	0	0
ENST00000556692	801	666.824	31.5895	55.1753
ENST00000440884	2643	2508.82	805.267	373.838
ENST00000559328	533	398.864	30.2585	88.3559
ENST00000560603	572	437.824	39.6912	105.586
ENST00000416682	2969	2834.82	603.502	247.951
ENST00000429436	3371	3236.82	0	0
ENST00000303622	3283	3148.82	12.9505	4.7902
ENST00000216288	2911	2776.82	242.507	101.716
ENST00000553942	2298	2163.82	1457.52	784.527
ENST00000560417	579	444.824	10.6687	27.9343
ENST00000558223	908	773.824	514.073	773.743
ENST00000335102	2331	2196.82	0	0
ENST00000561225	523	388.864	1.78388	5.34295
ENST00000561071	746	611.824	0	0
ENST00000558698	498	363.864	0	0
ENST00000560731	432	298.231	3516.24	13732.2
ENST00000559268	560	425.824	3.0097	8.23202
ENST00000561164	598	463.824	6.14203	15.4231
ENST00000554627	1571	1436.82	240.182	194.693
ENST00000558953	507	372.864	2039.78	6371.58
ENST00000558611	687	552.824	15896.4	33490.9
ENST00000559274	1053	918.824	673.585	853.835
ENST00000561314	724	589.824	320.652	633.178
ENST00000556744	1051	916.824	13.8947	17.6513
ENST00000556463	3584	3449.82	13283.5	4484.66
ENST00000558787	758	623.824	0	0
ENST00000555235	2282	2147.82	4365.07	2367.04
ENST00000312475	1019	884.824	726.958	956.899
ENST00000558660	5561	5426.82	3638.07	780.798
ENST00000559538	727	592.824	1.49507	2.93731
ENST00000560703	670	535.824	26.9117	58.4969
ENST00000558531	1002	867.824	70.9369	95.2038
ENST00000571133	5483	5348.82	41391.2	9012.88
ENST00000396503	1470	1335.82	41.6034	36.2738
ENST00000573618	710	575.824	167.087	337.961
ENST00000355674	1323	1188.82	28.5107	27.9321
ENST00000573029	766	631.824	0	0
ENST00000573251	894	759.824	2.2091	3.38622
ENST00000574823	576	441.824	124.99	329.488
ENST00000570767	871	736.824	3.97728	6.2869
ENST00000572090	759	624.824	1371.98	2557.43
ENST00000571988	509	374.864	0	0
ENST00000573791	520	385.864	4.39165	13.2558
ENST00000574287	485	351.042	16.0593	53.2821
ENST00000396355	3936	3801.82	4288.25	1313.72
ENST00000396354	3221	3086.82	40.8029	15.3955
ENST00000570727	588	453.824	2885.56	7405.53
ENST00000572756	915	780.824	499.458	745.005
ENST00000573203	762	627.824	124.947	231.794
ENST00000342673	3166	3031.82	0	0
ENST00000574163	352	218.787	1.37536	7.32162
ENST00000577101	575	440.824	9.22892	24.3837
ENST00000574109	843	708.824	78.7087	129.33
ENST00000573694	411	277.344	15.4624	64.9337
ENST00000576502	1131	996.824	10676.2	12474.2
ENST00000572967	484	350.042	0	0
ENST00000616439	6941	6806.82	123.302	21.0978
ENST00000396324	6847	6712.82	2661.33	461.75
ENST00000452625	6886	6751.82	132.2	22.8046
ENST00000573908	541	406.864	554.079	1586.12
ENST00000576790	6272	6137.82	2.07823	0.39436
ENST00000300036	6029	5894.82	0	0
ENST00000571275	4087	3952.82	3841	1131.75
ENST00000572503	285	153.389	4.02037	30.5272
ENST00000360416	7762	7627.82	199.23	30.4206
ENST00000379980	7694	7559.82	0.00987834	0.0015219
ENST00000269243	7662	7527.82	358.454	55.4596
ENST00000476737	592	457.824	39.1412	99.5747
ENST00000488329	538	403.864	63.5567	183.29
ENST00000465458	799	664.824	2704.77	4738.46
ENST00000469865	504	369.864	0	0
ENST00000584124	317	184.339	0	0
ENST00000459986	711	576.824	0	0
ENST00000472728	383	249.53	0	0
ENST00000411957	732	597.824	0	0
ENST00000418404	6296	6161.82	0	0
ENST00000621918	5916	5781.82	2.99998	0.604321
