target_id	length	eff_length	est_counts	tpm
ENST00000368069	4664	4528.59	5478.79	2006.59
ENST00000241704	4789	4653.59	6879.91	2452.06
ENST00000545284	879	743.589	45.2265	100.878
ENST00000481522	578	442.589	20.2799	75.9979
ENST00000481040	578	442.589	6.07622	22.7703
ENST00000541366	616	480.589	15.3099	52.8368
ENST00000545266	574	438.589	72.4005	273.792
ENST00000523148	844	708.589	8.63554	20.2131
ENST00000318325	2134	1998.59	366.593	304.227
ENST00000370241	824	688.589	0	0
ENST00000370242	884	748.589	18.6381	41.2948
ENST00000476012	539	403.589	0	0
ENST00000448244	727	591.589	47.8207	134.07
ENST00000299179	747	611.589	155.212	420.922
ENST00000342071	894	758.589	111.348	243.453
ENST00000370236	866	730.589	129.73	294.512
ENST00000493646	897	761.589	300.595	654.633
ENST00000318364	1010	874.589	1054.68	2000.11
ENST00000477279	903	767.589	83.3294	180.055
ENST00000370234	798	662.589	34.5389	86.4572
ENST00000487059	810	674.589	116.878	287.363
ENST00000301886	2392	2256.59	10047.5	7384.89
ENST00000377244	1939	1803.59	6820.01	6271.68
ENST00000529673	573	437.589	11.6849	44.2891
ENST00000534637	704	568.589	1.04786	3.05663
ENST00000524831	627	491.589	4.17259	14.078
ENST00000352068	771	635.589	4.22571	11.0271
ENST00000526702	4713	4577.59	9128.36	3307.44
ENST00000525648	312	178.628	0	0
ENST00000524482	2065	1929.59	245.632	211.134
ENST00000528529	752	616.589	398.493	1071.92
ENST00000534078	518	382.589	20.2176	87.6462
ENST00000526319	1906	1770.59	10901.8	10212.1
ENST00000526171	501	365.589	0	0
ENST00000279242	2019	1883.59	4600.95	4051.33
ENST00000531705	489	353.589	0	0
ENST00000533943	688	552.589	10.5363	31.6244
ENST00000532671	2526	2390.59	181.152	125.683
ENST00000310614	1536	1400.59	1478.57	1750.93
ENST00000508278	1560	1424.59	22983.2	26758.3
ENST00000540162	1004	868.589	740.277	1413.57
ENST00000544140	996	860.589	11.1666	21.5209
ENST00000544819	742	606.589	0	0
ENST00000497094	531	395.589	1536.33	6441.36
ENST00000411840	1197	1061.59	1.63198	2.54973
ENST00000535277	598	462.589	5.56749	19.9619
ENST00000398483	1058	922.589	1.64475	2.95685
ENST00000542303	661	525.589	4.24813	13.4057
ENST00000537007	287	154.671	0	0
ENST00000543058	699	563.589	7.24879	21.3324
ENST00000543374	463	327.656	4.42261	22.387
ENST00000314282	1922	1786.59	12147.8	11277.4
ENST00000556539	3278	3142.59	21688.2	11446.5
ENST00000314128	3259	3123.59	41.4744	22.0223
